id	signature	author	title	first_line	year	razmer	source_type	text_raw	text_lem	corpus
rp	Глинка, С.	Глинка, С.	NA	Покажися, месяц ясный	1828	Х4жм	periodical	"Покажися, месяц ясный;
Над долиною сияй!
Здесь гуляет мой любезный
След его ты освещай!

Я гляжу, не нагляжуся
Вечно, вечно на него;
Будто тень, за ним стремлюся
Вижу только лишь его.

Как вчера я жала в поле,
Рукавичку он мне дал.
""Ручек не уколешь боле""
Милый друг мой мне сказал.

Нет! я рук колоть не стану;
Труд мне будет веселей;
Если ж от него устану,
Лаской оживлюсь твоей.

Рукавичку я снимаю,
А тебя, друг милый мой,
Никогда не забываю:
Ты всегда, всегда со мной.

Он идет! сияй светлее,
Ясный месяц, для него:
В целом свете нет милее
Дорогого моего!
"	покажися месяц ясный над долина сиять здесь гулять мой любезный след он ты освещать я глядеть не нагляжуся вечно вечно на он будто тень за он стремлюся видеть только лишь он как вчера я жало в поле рукавичка он я давать ручка не укалывать боле милый друг мой я сказать нет я рука колоть не становиться труд я будет весело если ж от он уставать ласка оживляться твой рукавичка я снимать а ты друг милый мой никогда не забывать ты всегда всегда со я он идти сиять светлый ясный месяц для он в целое свет нет милый дорогой мой	rus_song
rp	Баженов, Ф.	Баженов, Ф.	Неверность. Песня	Что ты девица невесело сидишь	1823	Х6м	periodical	"Что ты, девица, не весело сидишь?
Все вздыхаешь, ничего не говоришь?
Нежны щечки побледнели точно снег;
Не находишь и с подружками утех!
Ты любила часто в рощицах гулять --
Так как ласточка над озером летать!
Ныне слезы из прелестных томных глаз
Всюду катятся ручьями каждой час.
Что за горе в нежном сердце у тебя?
Ты уж стала не похожа на себя!
""Ах! уймитесь, люди добрые, пенять;
Не старайтесь слез сердченых унимать:
Вам нельзя моей кручине пособить --
Если рок велел тирана мне любить!...
Нынче слышала я весточку об нем;
С той минуты сердце сжег мое огнем,
С той минуты уж сама я не своя
И родная мне не взмилилась семья.
Льстец коварный святость клятвы позабыл:
Он уехал -- и другую полюбил!""
"	что ты девица не весело сидеть весь вздыхать ничто не говорить нежный щечка побледнеть точно снег не находить и с подружка утеха ты любить часто в рощица гулять так как ласточка над озеро летать ныне слеза из прелестный томный глаз всюду катиться ручей каждый час что за горе в нежный сердце у ты ты уж становиться не похожий на себя ах униматься человек добрый пенять не стараться слеза сердченый унимать вы нельзя мой кручина пособлять если рок велеть тиран я любить нынче слышать я весточка об он с тот минута сердце сжигать мой огонь с тот минута уж сам я не свой и родной я не взмиляться семья льстец коварный святость клятва позабывать он уезжать и другой полюбить	rus_song
rp	А.Д.	А.Д.	Русская песня	Ах не громко свищет	1824	Х3ж	periodical	"Ах! не громко свищет
Вечерней порою
Соловей в дубраве,
Тоскуя по милой!
Ах! не сизы тучи
Мглою застилают
В хладный день осенний
Солнце на закате!
Нет! утратив счастье,
Радость и надежду,
Сирота душою,
Молодец тоскует!
Гаснут светлы очи
От тоски сердечной;
Развивает кудри
Злодейка кручина!
Только и отрады
Молодцу в печали:
В песнях заунывных
Вспоминать былое.
Не цвести цветочку
Без росы, без солнца:
Ах! не ведать счастья
Сердцу без надежды!..."	ах не громко свистать вечерний пора соловей в дубрава тосковать по милый ах не сизый туча мгла застилать в хладный день осенний солнце на закат нет утрачивать счастие радость и надежда сирота душа молодец тосковать гаснуть светлый око от тоска сердечный развивать кудри злодейка кручина только и отрада молодец в печаль в песня заунывный вспоминать былой не цвести цветочек без роса без солнце ах не ведать счастие сердце без надежда	rus_song
rp	"""-ай-"" -ка-въ"	"""-ай-"" -ка-въ"	Русская песня	Солнце солнце мое красное	1806	Х4д	periodical	"Солнце, солнце мое красное,
Ты светило лучезарное,
Для чего катишься скоро так,
Для чего не светишь более.
И садишься за сосновый бор?
У меня в глазах сердечная,
Моя милая, любезная,
Исчезает словно: дым, мечта
Не гостит ко мне не жалует,
Не играет в хоровод со мной,
Не поет и нежных песенок;
Нет утехи ей со мною быть;
Полонил ее другой -- злодей!
Для него она живет еще,
Для меня так умерла навек
и навек я должен слезы лить,
Слезы грустные, сердечные;
Осушити я не в силах их;
Нету силы позабыть ее
Нету воли разлюбить ее;
лишь одна моя изменница
Дать отраду в состоянии,
Поклянясь мне слово вымолвить,
Слово горькое, жестокое:
Полюбив другого молодца,
Не забуду как тебя его
И не буду слыть бесчестною!
"	солнце солнце мой красный ты светило лучезарный для что катиться скоро так для что не светить более и садиться за сосновый бор у я в глаз сердечный мой милый любезный исчезать словно дым мечта не гостить ко я не жаловать не играть в хоровод со я не петь и нежный песенка нет утеха она со я быть полонить она другой злодей для он она жить еще для я так умирать навек и навек я должный слеза лить слеза грустный сердечный осушити я не в сила они нету сила позабывать она нету воля разлюблять она лишь один мой изменница давать отрада в состояние поклясться я слово вымолвить слово горький жестокий полюбить другой молодец не забывать как ты он и не быть слыть бесчестный	rus_song
rp	Степанов, Ст.	Степанов, Ст.	Песня	Не роса на алый цвет падет весной	1840	Х6м	periodical	"Не роса на алый цвет падет весной,
Плачет девушка, оставшись сиротой.

Нажила себе любезного она,
Но взяла дружка чужая сторона.

Не тоскует он по милой, не грустит,
Лишь поклон прислал - да долго жить велит.

Пишет грамотку: нашел невесту он,
С той невестою и в землю положен;

Та невеста от врага подарена --
В ретивое так и врезалась она.

Не роса на алый цвет падет весной,
Плачет девушка, оставшись сиротой.

В хоровод она с подружками нейдет,
Одиноко песню грустную поет:

""Спи спокойно, милый друг, в земле сырой,
Не надолго я простилася с тобой!

Не на радость мне девичья красота,
Не хочу я жить без друга -- сирота!

Когда ветры лист с деревьев оборвут,
Спустя лето по малинку в лес нейдут;

Если в сердце грусть о милом западет,
Сокрушит его - злодейка, изведет!""
"	не роса на алый цвет пасть весна плакать девушка оставаться сирота наживать себя любезный она но взять дружка чужой сторона не тосковать он по милый не грустить лишь поклон присылать да долго жить велеть писать грамотка находить невеста он с тот невеста и в земля положенный тот невеста от враг подарить в ретивое так и врезаться она не роса на алый цвет пасть весна плакать девушка оставаться сирота в хоровод она с подружка нейти одиноко песня грустный петь спать спокойно милый друг в земля сырой не надолго я простилася с ты не на радость я девичий красота не хотеть я жить без друг сирота когда ветер лист с дерево оборвать спустя лето по малинка в лес нейти если в сердце грусть о милый западать сокрушать он злодейка изводить	rus_song
rp	П...кий	П...кий	Тоска подружки	Не дождусь того я времени	1840	Х4д	periodical	"Не дождусь того я времени,
Когда пташки голосистые,
Прилетаючи на родину,
Запоют мне песнь утешную,
И когда цветочки алые
Обовьются вкруг груди моей.
Не дождусь, когда любезная
Прилетит моя голубушка,
Принесет мне весть отрадную,
Проворкует мне любовь свою.
Весна красна не воротится,
Не видать уж мне и ясных дней!
Ветры буйны поднимаются,
Черны тучи собираются;
То не ветер колыхает лес,
Все вздыхает красна девица,
Не из тучи льется крупный дождь,
Льются слезы из очей ее;
О подружке плачет девица,
Говорит она вздыхаючи:
Отлетела ты, голубушка,
Одинокую оставила
В тоске лютой горе мыкати.
Ты тоска ли, тоска лютая!
Ты змея ли злоехидная!
Полно, полно меня мучити;
Иссушила ты всю грудь мою,
Подкатилась под сердеченько,
Кругом шеи обвилася ты,
И впилася в сердце девичье,
В сердце чистое, безвинное."	не дождаться то я время когда пташка голосистый прилетаючи на родина запевать я песнь утешный и когда цветочек алый обвиваться вкруг грудь мой не дождаться когда любезный прилетать мой голубушка приносить я весть отрадный проворковать я любовь свой весна красный не воротиться не видать уж я и ясный день ветер буйный подниматься черный туча собираться то не ветер колыхать лес весь вздыхать красный девица не из туча литься крупный дождь литься слеза из око она о подружка плакать девица говорить она вздыхаючи отлетать ты голубушка одинокий оставлять в тоска лютый горе мыкатить ты тоска ли тоска лютый ты змея ли злоехидный полно полно я мучити иссушать ты весь грудь мой подкатываться под сердеченький кругом шея обвилася ты и впилася в сердце девичий в сердце чистый безвинный	rus_song
rp	Пороховой, А.	Пороховой, А.	Вопрос и ответ. Посвящено Е.Д.	Не утай расскажи моя душечка	1841	Ан21мд	periodical	"Не утай, расскажи
Моя душечка,
Ты за что так меня
Любишь, краличка,
Не хорош я собой,
Не пригож лицом;
Нет румянца в щеках
Весь в морщинах лоб.
Не богат я казной,
Бедняком слыву;
Не ношу я к тебе
Злата, серебра:
Не дарю я тебя 
Дорогой парчей. --
Так за что же, скажи
Бедняка меня,
Любишь, жалуешь
Меня милочка?

Поглядела она
Прямо мне в лице;
Улыбнулась шутя,
Мне ответила:
Перестань дружок,
Ты не спрашивай:
Не могу рассказать
От чего люблю,
От души горячо
Тебя, миленькой!
Как не вижу тебя,
Серде мучится
Из очей по лицу
Слезы катятся;
Ты придешь, обоймешь, --
Легче на сердце;
Поцелуешь меня, --
Горе с плечь долой!
Не пытай же меня,
Не выпрашивай,
Отчего горячо
Я люблю тебя;
Обойми, поцелуй
Крепко накрепко
Приголубь, приласкай
Ты попрежнему."	не утай рассказывать мой душечка ты за что так я любить краличка не хороший я себя не пригожий лицо нет румянец в щека весь в морщина лоб не богатый я казна бедняк слыть не носить я к ты злато серебро не дарить я ты дорогой парча так за что же сказать бедняк я любить жаловать я милочка поглядеть она прямо я в лицо улыбаться шутя я отвечать переставать дружок ты не спрашивать не мочь рассказывать от что любить от душа горячо ты миленький как не видеть ты серде мучиться из око по лицо слеза катиться ты прийти обойметь легко на сердце поцеловать я горе с плечь долой не пытать же я не выпрашивать отчего горячо я любить ты обойми поцелуй крепко накрепко приголубливать приласкать ты попрежнему	rus_song
rp	Романович, В.	Романович, В.	Песня	Не кукушка на лету заунывно куковала	1841	Х4мж	periodical	"Не кукушка, на лету,
Заунывно куковала,
Не малиновка, в саду,
Распевала, щебетала;
То - сестра издалека
Разговаривала с братом.
Рассекала ей булатом
Сердце тяжкая тоска

""Голубь сизый! брат мой милый!
Из сторонушки чужой,
Прилети ко мне унылой;
Посети меня, родной!

- О сестра моя родная!
О голубка ты моя!
Как, из дальнего мне края,
Посетить, скажи, тебя?
Я за темными лесами,
За широкими степями,
За глубокими водами --
Как к тебе прибуду я? --

Через лес непроходимый --
Ясным соколом лети;
Через воды, мой родимый, --
Белым лебедем плыви;
Через степи прибеги ты --
Перепелочкой ко мне!
И, в родимой стороне,
Голубочком упади ты
На сиротский дворик мой,
И утешь меня собой!

Посмотри, - чужие сестры
От обедни все идут,
Песни весело поют,
И как бабочек, рой пестрый,
Резвятся, друг к дружке льнут,
На хлеб, на соль зазывают,
А меня - и не хотят
Добрым словом встретить, брат,
Мол в глаза меня не знают!

А когда то знали нас,
И хлеб-соль водили с нами,
И кумилися не раз,
Как счастливыми судьбами,
Было вдоволь нам всего!
Но когда пришибло горе --
Все откинулися вскоре
Отреклись от своего!...

Так хоть ты ко мне унылой,
Прилети ко мне, родной,
Голубь сизый! брат мой милый!
Из сторонушки чужой!
"	не кукушка на лето заунывно куковать не малиновка в сад распевать щебетать то сестра издалека разговаривать с брат рассекать она булат сердце тяжкий тоска голубь сизый брат мой милый из сторонушка чужой прилетать ко я унылый посещать я родной о сестра мой родной о голубка ты мой как из дальний я край посещать сказать ты я за темный лес за широкий степь за глубокий вода как к ты прибывать я через лес непроходимый ясный сокол лететь через вода мой родимый белый лебедь плыть через степь прибегать ты перепелочка ко я и в родимый сторона голубочек упасть ты на сиротский дворик мой и утешать я себя посмотреть чужой сестра от обедня весь идти песня весело петь и как бабочка рой пестрый резвиться друг к дружка льнуть на хлеб на соль зазывать а я и не хотеть добрый слово встречать брат мол в глаз я не знать а когда то знать мы и хлеб-соль водить с мы и кумилися не раз как счастливый судьба быть вдоволь мы все но когда пришибать горе весь откинулисить вскоре отрекаться от свой так хоть ты ко я унылый прилетать ко я родной голубь сизый брат мой милый из сторонушка чужой	rus_song
rp	Романович, В.	Романович, В.	Могила	В поле ветер воет стонет	1841	Х4жм	periodical	"В поле ветер стонет, воет!
Всадник раненый лежит:
Подле - конь его стоит
И копытом землю роет...
Зарывает вороной
След кровавый под ногой.

Для меня воды ты хочешь,
Добрый конь мой, здесь добыть,
Жар в груди моей залить?
Но напрасно ты хлопочешь
Не добыть тебе струи,
Умереть мне здесь, в степи.

Лучше, конь мой быстроногой,
Горы, долы, нивы, мхи,
Лес, болота, пробеги:
Там увидишь за дорогой, 
В стороне плетень родной
И домишко небольшой.

Загремят твои копыта, --
Мать услышит топот твой:
Выйдет, спросит: ""где ж родной?""
Ты ж ей скажешь: ""не тужи ты:
Далеко он залетел,
Он невесты захотел!

И, в сторонушке далекой,
Скоро женится родной,
На красотке молодой,
Тихой, скромной черноокой,
И которой нет верней:
И могила - имя ей!"""	в поле ветер стонать выть всадник раненый лежать подле конь он стоять и копыто земля рыть зарывать ворона след кровавый под нога для я вода ты хотеть добрый конь мой здесь добывать жар в грудь мой заливать но напрасно ты хлопотать не добывать ты струя умирать я здесь в степь хорошо конь мой быстроногий гора дол нива мох лес болото пробег там увидеть за дорогой в сторона плетень родной и домишко небольшой загреметь твой копыто мать услышать топот твой выходить спрашивать где ж родной ты ж она сказать не тужить ты далеко он залетать он невеста захотеть и в сторонушка далекий скоро жениться родной на красотка молодой тихий скромный черноокий и который нет верно и могила имя она	rus_song
rp	Романович, В.	Романович, В.	Суженый	По златистому песочку	1841	Х4жм	periodical	"По златистому песочку
Льется речка, и в струи
Взоры ясные свои
Девица, на бережочку,
Устремила и молчит,
В речку пристально глядит
Что, голубушка, такое
Ищешь там на глубине?
Не колечко ль,молви мне,
Обронила золотое?
Или личиком младым
Ты любуешься своим?""
- Не колечко золотое
Я ищу на глубине
Доли, на песчаном дне,
Ищет сердце молодое!
Доля рыбкой золотой
Там играет под водой...
""Что смотреться в речке хладной?
Лучше к милому склони
Очи ясные свои:
И в очах его отрадно
Долю лучшую найдешь
Жизнь счастливо поведешь!
И от речки взор соколий
Девица вдруг отвела,
И в очах дружка нашла --
Долю лучшую той доли,
Что играла под водой
Резвой рыбкой золотой!
И смотреться перестала
В речку девица с тех пор,
А на милого свой взор,
Взор соколий устремляла,
Рада доле, что нашла,
Там -- где даже не ждала!"	по златистый песочек литься речка и в струя взор ясный свой девица на бережочек устремлять и молчать в речка пристально глядеть что голубушка такой искать там на глубина не колечко ль молвить я обронить золотой или личико младой ты любоваться свой не колечко золотой я искать на глубина доля на песчаный день искать сердце молодой доля рыбка золотой там играть под вода что смотреться в речка хладный хорошо к милый склонять око ясный свой и в око он отрадно доля хороший находить жизнь счастливо поводить и от речка взор соколий девица вдруг отводить и в око дружка находить доля хороший тот доля что играть под вода резвый рыбка золотой и смотреться переставать в речка девица с тот пора а на милый свой взор взор соколий устремлять рад доля что находить там где даже не ждать	rus_song
rp	Стременаев, Н.	Стременаев, Н.	Песня	Ты в тумане и без зорюшки	1841	Х4дм	periodical	"Ты в тумане и без зорюшки,
Солнце красное, взошло!
- Что без радости, без волюшки,
Утро дней моих прошло.

Но хоть грустного, туманного,
А мне утра, братцы, жаль,
И без солнышка желанного
Я пускался бодро в даль...

В ожиданьи полдня ясного
Стал я утро забывать.
Вот и полдень: солнца красного
За погодой не видать!...

Ветер буйный!...ты развеешь ли
Непогоду с полудня?
Радость - солнышко! пригреешь ли
Хоть уж под вечер меня?

Аль мне в жизни безудалому,
Солнца счастья не видать, --
И печальному, усталому
Темной ночи ожидать.
"	ты в туман и без зорюшка солнце красный восходить что без радость без волюшка утро день мой проходить но хоть грустный туманный а я утро братец жаль и без солнышко желанный я пускаться бодро в даль в ожидание полдень ясный становиться я утро забывать вот и полдень солнце красный за погода не видать ветер буйный ты развеивать ли непогода с полдень радость солнышко пригревать ли хоть уж под вечер я аль я в жизнь безудалый солнце счастие не видать и печальный усталый темный ночь ожидать	rus_song
rp	Тархов, А.	Тархов, А.	Песня	Не волна с волною шепчется	1841	Х4д	periodical	"Не волна с волною шепчется,
И не голубь со голубушкой,
И не молодец с любезною,
И не сын с родимой матушкой;
То бесчастный добрый молодец
Говорит с Невой широкою:
Ой вы, волны, волны невские,
Вы разолье молодецкое,
Распахните грудь широкую,
И прижмите добра молодца,
Вы, безродного, бескровного,
К сердцу влажному, холодному!
Ах, омойте бесталанного:
Окропите горемычного,
И оплачьте студеной слезой,
И умчите в сморе синее,
Море синее, далекое.
Пусть волна его разгульная,
Передаст меня другой волне,
И обмоет тело белое
И размечет кудри русые!
"	не волна с волна шептаться и не голубь со голубушка и не молодец с любезный и не сын с родимый матушка то бесчастный добрый молодец говорить с нева широкий ой вы волна волна невский вы разолье молодецкий распахнуть грудь широкий и прижимать добро молодец вы безродный бескровный к сердце влажный холодный ах омывать бесталанный окроплять горемычный и оплакивать студеный слеза и умчать в сморе синий море синий далекий пусть волна он разгульный передавать я другой волна и обмывать тело белый и разметывать кудри русый	rus_song
rp	Z.	Z.	Песня	На поле рябинушка спелая растет	1841	Х3дм	periodical	"На поле рябинушка
Спелая растет,
На той на рябинушке,
Пташечка поет!

Спеет, спеет ягодка
В зеленых листах!
Свищет, трелит пташечка
Песенки свои!

Сладко, сладко пташечке
Ягодку клевать,
Что под тенью сидючи,
Песни распевать!

Ах, былое времячко!
Было, да прошло!
Когда красну девицу
Молодец любил.

То, что пташке деревцо,
Мне она была;
Вот, что спела ягодка,
Красотой цвела!

Но сманил красавицу
Удалой казак
Он увез голубушку
В поле, на бивак!

А я горе мыкаю,
Плачу, не пою,
Только, только слушаю
Пташечку свою!...
"	на поле рябинушка спелый расти на тот на рябинушка пташечка петь спеть спеть ягодка в зеленый лист свистать трелить пташечка песенка свой сладко сладко пташечка ягодка клевать что под тень сидючи песня распевать ах былой времячко быть да проходить когда красный девица молодец любить то что пташка деревцо я она быть вот что спеть ягодка красота цвести но сманивать красавица удалой казак он увезти голубушка в поле на бивак а я горе мыкать плакать не петь только только слушать пташечка свой	rus_song
rp	Соловьев, С.П.?	Соловьев, С.П.?	Русская песня	Что ты рано зоренька	1841	Х32дж	periodical	"Что ты рано, зоренька
Занялася
Что ты рано, девушка,
Поднялася?

Заалела зоренька -
От ясного солнца,
Поднялася девушка -
Для милого сердцу.

Что ты рано, зоренька,
Побледнела? --
От чего ты, девица,
Похудела? --

Закатилось солнышко
За темну дубраву, --
Разлюбил красавицу
Тот, кто был по нраву.

Не алеть бы зореньке
Рано на восходе,
Не шептаться б девице
С парнем в хороводе."	что ты рано зоренька занялася что ты рано девушка поднялася заалеть зоренька от ясный солнце поднялася девушка для милый сердце что ты рано зоренька побледнеть от что ты девица похудеть закатываться солнышко за темна дубрава разлюблять красавица тот кто быть по нрав не алеть бы зоренька рано на восход не шептаться б девица с парень в хоровод	rus_song
rp	Соловьев, С.П.?	Соловьев, С.П.?	Русские песни	Ходят по небу тучи серые	1841	Пс	periodical	"Ходят по небу
Тучи серые
Лежат на сердце
Думы черные!
Пролетела ты
Весна красная,
Прокатилась ты
Жизнь разгульная:
Пожелтела вся
Мурава-трава,
И посохли все
Во полях цветы, -
Обманула жизнь
Думы светлые;
Облетели все
Цветы радости.
Гой злодейка ты,
Моя молодость,
Ты зачем прошла
Прокатилася! -
А уж как ты мне
Полюбилася,
Как ты, молодцу,
Приглянулася!
Век бы жил с тобой
Припеваючи,
Вся бы жизнь моя
Была сказочкой...
А теперь-то я -
Грустен, сумрачен
Как осенний день,
И вокруг меня
Все печаль, тоска...
Вгляну ль на небо -
Нету радости:
Ходят по небу
Тучи серые...
Так уж кстати вам
Лежат на сердце,
Думы грустные,
Думы черные!"	ходить по небо туча серый лежать на сердце дума черный пролететь ты весна красный прокатиться ты жизнь разгульный пожелтеть весь мурава трава и посохнуть весь во поле цветок обманывать жизнь дума светлый облетать весь цветок радость гой злодейка ты мой молодость ты зачем проходить прокатилася а уж как ты я полюбилася как ты молодец приглянулася век бы жить с ты припеваючи весь бы жизнь мой быть сказочка а теперь то я грустный сумрачный как осенний день и вокруг я весь печаль тоска вглядывать ль на небо нету радость ходить по небо туча серый так уж кстати вы лежать на сердце дума грустный дума черный	rus_song
rp	Соловьев, С.П.?	Соловьев, С.П.?	Русские песни	Дай тряхну кудрями	1841	Х3ж	periodical	"Дай тряхну кудрями, -
Не скачу ль слезинки,
Что, как ворон черный,
Застилает очи!

И к чему ж кручина? -
Горю не поможешь,
Прошлое не будет,
Счастье не воротишь!

Быть бы зимой цвету, --
Кабы не морозы,
Быть бы мне счастливым, -
Кабы не измена!...

Грустно расставаться
Ласточке залетной
С гнездышком родимым
Осенью холодной: -

А грустнее вдвое -
Разлюбить, что мило,
Позабыть былое...
Легче бы - в могилу!

Дай тряхну кудрями -
Нескачу ль слезинки,
Что, как ворон черный,
Застилает очи!
"	давать тряхнуть кудри не скакать ль слезинка что как ворон черный застилать око и к что ж кручина горе не помогать прошлое не будет счастие не воротить быть бы зима цвет кабы не мороз быть бы я счастливый кабы не измена грустно расставаться ласточка залетный с гнездышко родимый осень холодный а грустно вдвое разлюблять что мило позабывать былой легко бы в могила давать тряхнуть кудри нескакать ль слезинка что как ворон черный застилать око	rus_song
rp	Соловьев, С.П.?	Соловьев, С.П.?	Русские песни	Гой судьба ль моя судьбинушка	1841	Ан21дж	periodical	"Гой судьба ль моя, судьбинушка,
Судьба злая!
Что ни в чем-то мне, молодцу,
Нет удачи;
Что ни в чем-то мне, разудалому,
Нету счастья!
Нет, не в мочь уж мне
Жизни бремя! --
Я слезой одной
Сердце грею,
Лишь с змеей-тоской
Горе мычу!

Да за что ж ты, судьбинушка,
Меня гонишь,
Без поры ты, без времени
Меня губишь?"	гой судьба ль мой судьбинушка судьба злой что ни в что-то я молодец нет удача что ни в что-то я разудалый нету счастие нет не в мочь уж я жизнь бремя я слеза один сердце греть лишь с змея тоска горе мычать да за что ж ты судьбинушка я гнать без пора ты без время я губить	rus_song
rp	Соловьев, С.П.?	Соловьев, С.П.?	Русские песни	Уж задам же я молодец	1841	Ан21мж	periodical	"Уж задам же я, молодец,
Пир веселый,
Уж сыграю ж я свадебку, --
Всем на чудо!
Про невесту ж скажу:
Загляденье!
И тиха, и скромна --
Без примера.
Но один в ней порок
Все находят:
Будто вечно она
Безприветна.
Что же делать, друзья,
Не воротишь!
Ведь присватался я
По неволе,
И теперь уж нельзя
Отказаться. -
Моя сваха-строга
И сурова, -
Величают ее
Все судьбою; --
А невесту мою
Зовут смертью!...
Приезжайте ж, друзья,
Все на свадьбу! --
Приезжайте ж, друзья,
Без обмана: -
Ведь хочу я задать
Пир веселый,
И друзей угостить
На прощанье!
"	уж задавать же я молодец пир веселый уж сыграть ж я свадебка весь на чудо про невеста ж сказать загляденье и тихий и скромный без пример но один в она порок весь находить будто вечно она бесприветный что же делать друг не воротить ведь присватываться я по неволя и теперь уж нельзя отказываться мой сваха строгий и суровый величать она весь судьба а невеста мой звать смерть приезжать ж друг весь на свадьба приезжать ж друг без обман ведь хотеть я задавать пир веселый и друг угощать на прощание	rus_song
rp	Аллилуев, А.	Аллилуев, А.	Руская песня	Долго ль быть мне в горе	1846	Х3ж	periodical	"Долго ль мне быть в горе?
Долго ль быть в кручине?
Дай ка наудачу
Попытаюсь счастья!

Вот я наряжуся,
Вот я приберуся,
Выйду за ворота,
Стану в хороводе...

Против той я стану,
От кого я сохну,
Запою я песню
Про былое счастье...

""Что вы, мои кудри,
Рано развилися?
Что ты, мое сердце,
Рано так изныло?...

Зачем кудрям виться,
Коль она не видит?
Зачем сердцу биться,
Коль она не любит?...

Если б было зелье,
Корень приворотный,
Пошел бы к колдунье,
К злому чародею...

Приколдуй мне, знахарь,
Милую голубку:
Отдал бы полжизни
За ее полслова!"""	долго ль я быть в горе долго ль быть в кручина давать ка наудачу попытаться счастие вот я наряжуся вот я приберуся выходить за ворота становиться в хоровод против тот я становиться от кто я сохнуть запевать я песня про былой счастие что вы мой кудри рано развилися что ты мой сердце рано так изнывать зачем кудри виться коль она не видеть зачем сердце биться коль она не любить если б быть зелье корень приворотный пойти бы к колдунья к злой чародей приколдовывать я знахарь милый голубка отдавать бы полжизни за она полслова	rus_song
rp	Мочалов, П.С.	Мочалов, П.С.	Русские песни	В хороводе поем песню мы	1846	Х4д	periodical	"В хороводе поем песню мы,
Молодецкую, песню веселую, -
И нас слушают красны девицы,
Во селе нашем в воскресеный день;
От чего же ты один задумался, -
Не приходишь к нам, не дашь голосу, -
Отчего тебе не люб наш круг,
Хороводы тебе опостылили?
Ах, вы братцы - другие родные,
Земляки по пашне - по сердцу!
Не смогу я в хоровод идти, -
Не сумею с вами песню спеть!
Вчера горькой сон привиделся -
Будто с Аннушкой рассталися! -
А сегодня родна-матушка
Весть сказала мне невзгодную!
Сон - как в руку! - мою Аннушку, -
За купца в город просватали!
"	в хоровод петь песня мы молодецкий песня веселый и мы слушать красный девица во село наш в воскресеный день от что же ты один задумываться не приходить к мы не давать голос отчего ты не люб наш круг хоровод ты опостылить ах вы братец другой родной земляк по пашня по сердце не смочь я в хоровод идти не суметь с вы песня спеть вчера горький сон привидеться будто с аннушка рассталисить а сегодня родна матушка весть сказать я невзгодный сон как в рука мой аннушка за купец в город просватывать	rus_song
