"","path","text_id","A_ID","author_text","text_title","first_line","PER_ID","year","vol","num","pages","subtitle","author_sign"
"1580","../../data/corpus1835/periodicals/per_raw//P_683.txt","P_683","A-101","Шахова Е.Н.","Отрывок из поэмы “Три зари”","Но что же сталось с резвой Олей","СО",1839,"Т. 11","","17-18","","Елисавета Шахова"
"1581","../../data/corpus1835/periodicals/per_raw//P_684.txt","P_684","","П. Печенегов","Гекзаметр","Так! Гекзаметр могучий: Зевсом-Омиром ты создан","СО",1839,"Т. 11","","19","","П. Печенегов"
"1582","../../data/corpus1835/periodicals/per_raw//P_685.txt","P_685","","И. Д-чь","","Фирс обманул меня - обиды не покину","СО",1839,"Т. 11","","20","Маленькие разговоры","И. Д-чь"
"1583","../../data/corpus1835/periodicals/per_raw//P_686.txt","P_686","","И. Д-чь","","Он честь мою задел в нескромном разговоре","СО",1839,"Т. 11","","20","Маленькие разговоры","И. Д-чь"
"1584","../../data/corpus1835/periodicals/per_raw//P_687.txt","P_687","A-178","Градцев А.","Не здешний гость","Есть благодатные мгновенья","СО",1839,"Т. 11","","113","","А. Градцев"
"1585","../../data/corpus1835/periodicals/per_raw//P_688.txt","P_688","","Ев. В. В.","Мое новоселье","Вот здесь мой новый кабинет","СО",1839,"Т. 11","","114","Г.С. П-ву на память прежней товарищеской дружбы","Ев. В. В."
"1586","../../data/corpus1835/periodicals/per_raw//P_689.txt","P_689","","И. Ертов","На отъезд К.А. М.","Слеза прощальная невольно","СО",1839,"Т. 11","","115","","И. Ертов"
"1587","../../data/corpus1835/periodicals/per_raw//P_69.txt","P_69","A-113","Козлов И.И.","Сельская элегия","В тиши села уединенной","БдЧ",1835,"Т. 13","","6-7","","Иван Козлов"
"1588","../../data/corpus1835/periodicals/per_raw//P_690.txt","P_690","A-199","Паршин В.П.","Цветок","На Даурских степях","СО",1839,"Т. 11","","116-117","Бурятская песня","В. Паршин"
"1589","../../data/corpus1835/periodicals/per_raw//P_691.txt","P_691","","И. Д-чь","И шило бреет","Удачей заменяя ум","СО",1839,"Т. 11","","117-118","","И. Д-чь"
"1590","../../data/corpus1835/periodicals/per_raw//P_692.txt","P_692","","***","","В Риме царствовал Тит, утеха людей и отрада","СО",1839,"Т. 12","","5-6","Три видения. Карлу Брюлову","***"
"1591","../../data/corpus1835/periodicals/per_raw//P_693.txt","P_693","","***","","Боже! свершается чудо, нам непостижное чудо","СО",1839,"Т. 12","","6-7","Три видения. Карлу Брюлову","***"
"1592","../../data/corpus1835/periodicals/per_raw//P_694.txt","P_694","","***","","Жизнь и могила! Смерть и спасенье!… Сомненье объемлет","СО",1839,"Т. 12","","7","Три видения. Карлу Брюлову","***"
"1593","../../data/corpus1835/periodicals/per_raw//P_695.txt","P_695","","М. Пачимади","Мильтиад","Герой незабвенный, отчизны спаситель","СО",1839,"Т. 12","","8","","М. Пачимади"
"1594","../../data/corpus1835/periodicals/per_raw//P_696.txt","P_696","","И. Д-чь","Пошла писать!","Начать всегда нам тяжело","СО",1839,"Т. 12","","9-10","","И. Д-чь"
"1595","../../data/corpus1835/periodicals/per_raw//P_697.txt","P_697","A-145","Гогниев И.Е.","Певцу еврейских мелодий","Когда, избранник неба, ты","СО",1840,"Т. 1","Кн. 1","31-32","","И. Гогниев"
"1596","../../data/corpus1835/periodicals/per_raw//P_698.txt","P_698","","","Стихи в альбом П.И. Рекорда, писанные кардиналом Меццофанти","Счастье мира что? Мечта","СО",1840,"Т. 1","Кн. 2","299","",""
"1597","../../data/corpus1835/periodicals/per_raw//P_699.txt","P_699","A-255","Траум","Бесценный дар","Кто там, при бледном звезд сияньи","СО",1840,"Т. 1","Кн. 2","300-301","Баллада. Подражание Уланду","Траум"
"1598","../../data/corpus1835/periodicals/per_raw//P_7.txt","P_7","","","","Открыли магазин и Вольф и Беранже","Сев_пч",1835,"","134","534","",""
"1599","../../data/corpus1835/periodicals/per_raw//P_70.txt","P_70","A-155","Менцов Ф.Н.","Восторг","Один над волнами, я, грустный, сидел","БдЧ",1835,"Т. 13","","11-12","Из Виктора Гюго","Ф.М."
"1600","../../data/corpus1835/periodicals/per_raw//P_700.txt","P_700","A-199","Паршин В.П.","Моя звездочка","В былое время светлых дум","СО",1840,"Т. 1","Кн. 2","301-302","","В. Паршин"
"1601","../../data/corpus1835/periodicals/per_raw//P_701.txt","P_701","","П. Печенегов","Мой гость","Есть прекрасный небожитель","СО",1840,"Т. 1","Кн. 3","548-549","","П. Печенегов"
"1602","../../data/corpus1835/periodicals/per_raw//P_702.txt","P_702","","Н. Коровкин","Отзыв на голос сердца","Кто ты? Откуда ты? Не знаю","СО",1840,"Т. 1","Кн. 3","550","","Н. Коровкин"
"1603","../../data/corpus1835/periodicals/per_raw//P_703.txt","P_703","A-77","Сушков Д.П.","Существенность","День ото дня все реже вдохновенья","СО",1840,"Т. 1","Кн. 3","550-551","","Д. Сушков"
"1604","../../data/corpus1835/periodicals/per_raw//P_704.txt","P_704","","И. Д-чь","Жизнь - игра","Мы все охотники играть","СО",1840,"Т. 1","Кн. 3","552-553","","И. Д-чь"
"1605","../../data/corpus1835/periodicals/per_raw//P_705.txt","P_705","","Д-в","Русская песня","Не дари меня","СО",1840,"Т. 1","Кн. 3","554-555","","Д-в"
"1606","../../data/corpus1835/periodicals/per_raw//P_706.txt","P_706","A-153","Ростопчина Е.П.","Одним меньше","Где ты, наш воин-стихотворец","СО",1840,"Т. 1","Кн. 4","815-816","","Гр. Е. Р-на"
"1607","../../data/corpus1835/periodicals/per_raw//P_707.txt","P_707","A-11","Пушкин А.С.","К Жуковскому","Благослови поэт! в тиши Парнасской сени","СО",1840,"Т. 2","Кн. 2","245-249","","А. Пушкин"
"1608","../../data/corpus1835/periodicals/per_raw//P_708.txt","P_708","A-11","Пушкин А.С.","Гораций","Кто из богов мне возвратил","СО",1840,"Т. 2.","Кн. 2","250-251","","А. Пушкин"
"1609","../../data/corpus1835/periodicals/per_raw//P_709.txt","P_709","A-142","Майков А.Н.","Владимиру Григориевичу Бенедиктову","Стражи мирной нашей хаты","СО",1840,"Т. 2","Кн. 2","252-255","","А.М."
"1610","../../data/corpus1835/periodicals/per_raw//P_71.txt","P_71","A-171","Банников А.","Искушение","Есть место над быстрой рекой, на горе","БдЧ",1835,"Т. 13","","12-17","","А. Банников"
"1611","../../data/corpus1835/periodicals/per_raw//P_710.txt","P_710","","М.С.","В альбом Л.Н. С-вой","На небе, мглою покровенном","СО",1840,"Т. 2.","Кн. 2","256","","М.С."
"1612","../../data/corpus1835/periodicals/per_raw//P_711.txt","P_711","A-156","Касторский Н.","С девичьей жизнью минет и веселье","Пойте, девицы, резвитесь","СО",1840,"Т. 2","Кн. 3","449","Славянские песни","Н. Касторский"
"1613","../../data/corpus1835/periodicals/per_raw//P_712.txt","P_712","A-156","Касторский Н.","Девица и ее личико","Девица по край горы стояла","СО",1840,"Т. 2.","Кн. 3","450","Славянские песни","Н. Касторский"
"1614","../../data/corpus1835/periodicals/per_raw//P_713.txt","P_713","A-156","Касторский Н.","Обручница","Девица ко звездочке ласкалась","СО",1840,"Т. 2","Кн. 3","450-451","Славянские песни","Н. Касторский"
"1615","../../data/corpus1835/periodicals/per_raw//P_714.txt","P_714","A-156","Касторский Н.","Сестры без брата","Две сестрицы брата не имели","СО",1840,"Т. 2.","Кн. 3","451","Славянские песни","Н. Касторский"
"1616","../../data/corpus1835/periodicals/per_raw//P_715.txt","P_715","A-156","Касторский Н.","Рыба и девица","Девица по край сидела моря","СО",1840,"Т. 2","Кн. 3","452","Славянские песни","Н. Касторский"
"1617","../../data/corpus1835/periodicals/per_raw//P_716.txt","P_716","A-156","Касторский Н.","На выворот","О Будиме граде","СО",1840,"Т. 2.","Кн. 3","452-453","Славянские песни","Н. Касторский"
"1618","../../data/corpus1835/periodicals/per_raw//P_717.txt","P_717","A-156","Касторский Н.","Проклятие","Был у матери один сын Конда","СО",1840,"Т. 2","Кн. 3","453","Славянские песни","Н. Касторский"
"1619","../../data/corpus1835/periodicals/per_raw//P_718.txt","P_718","A-156","Касторский Н.","Молитва на юрьев день","Как на Юрьев праздник","СО",1840,"Т. 2.","Кн. 3","454","Славянские песни","Н. Касторский"
"1620","../../data/corpus1835/periodicals/per_raw//P_719.txt","P_719","A-156","Касторский Н.","На кого глядя растут девицы?","Девица, садова роза","СО",1840,"Т. 2","Кн. 3","454","Славянские песни","Н. Касторский"
"1621","../../data/corpus1835/periodicals/per_raw//P_72.txt","P_72","","","Песнь Миньоны","Ты знаешь ли тот край, где злый апельсин","БдЧ",1835,"Т. 13","","18","Из Гете",""
"1622","../../data/corpus1835/periodicals/per_raw//P_720.txt","P_720","A-156","Касторский Н.","Что мило, то и прекрасно","Придет ли когда блаженно время","СО",1840,"Т. 2.","Кн. 3","455","Славянские песни","Н. Касторский"
"1623","../../data/corpus1835/periodicals/per_raw//P_721.txt","P_721","A-156","Касторский Н.","Дурная мода","Сокол пролетал над Сараёвом","СО",1840,"Т. 2","Кн. 3","455-456","Славянские песни","Н. Касторский"
"1624","../../data/corpus1835/periodicals/per_raw//P_722.txt","P_722","A-156","Касторский Н.","Желание женское","Каб мне быть - водой холодной","СО",1840,"Т. 2.","Кн. 3","456","Славянские песни","Н. Касторский"
"1625","../../data/corpus1835/periodicals/per_raw//P_723.txt","P_723","A-156","Касторский Н.","Желание мужское","Кабы сделался я мухой","СО",1840,"Т. 2","Кн. 3","456","Славянские песни","Н. Касторский"
"1626","../../data/corpus1835/periodicals/per_raw//P_724.txt","P_724","A-156","Касторский Н.","Непослушная","Слушай, Мара, дочка мила","СО",1840,"Т. 2.","Кн. 3","457","Славянские песни","Н. Касторский"
"1627","../../data/corpus1835/periodicals/per_raw//P_725.txt","P_725","A-156","Касторский Н.","Как судить о девице","Сараёво рано запирают","СО",1840,"Т. 2","Кн. 3","458","Славянские песни","Н. Касторский"
"1628","../../data/corpus1835/periodicals/per_raw//P_726.txt","P_726","A-156","Касторский Н.","Казнь горделивой","Девка красна солнцу поперечит","СО",1840,"Т. 2.","Кн. 3","458","Славянские песни","Н. Касторский"
"1629","../../data/corpus1835/periodicals/per_raw//P_727.txt","P_727","A-156","Касторский Н.","Пей вино, люби девицу","Милый Муйо, что ко мне не ходишь","СО",1840,"Т. 2","Кн. 3","459","Славянские песни","Н. Касторский"
"1630","../../data/corpus1835/periodicals/per_raw//P_728.txt","P_728","A-156","Касторский Н.","Воспитание","Я была одна у мати дочка","СО",1840,"Т. 2.","Кн. 3","459","Славянские песни","Н. Касторский"
"1631","../../data/corpus1835/periodicals/per_raw//P_729.txt","P_729","A-256","Щеткин Я.А.","К древнему мечу","Ты опочил, булатный меч крушитель","СО",1840,"Т. 2","Кн. 3","460-462","","Я. Щеткин"
"1632","../../data/corpus1835/periodicals/per_raw//P_73.txt","P_73","A-147","Струговщиков А.Н.","К художнику","Взгляни, как все собою помрачает","БдЧ",1835,"Т. 13","","19","Из Гете","А. Струговщиков"
"1633","../../data/corpus1835/periodicals/per_raw//P_730.txt","P_730","A-7","Кольцов А.В.","Благодетелю моей родины","Есть люди - меж людей они","СО",1840,"Т. 2.","Кн. 4","681-682","","А. Кольцов"
"1634","../../data/corpus1835/periodicals/per_raw//P_731.txt","P_731","","И.Ю.","Могилы","Я молод! жизнь во сне еще играет","СО",1840,"Т. 2","Кн. 4","683-685","","И.Ю."
"1635","../../data/corpus1835/periodicals/per_raw//P_732.txt","P_732","A-18","Бенедиктов В.Г.","К женщине","К тебе мой стих. Прошло безумье","СО",1840,"Т. 3","Кн. 1","5-10","","В. Бенедиктов"
"1636","../../data/corpus1835/periodicals/per_raw//P_733.txt","P_733","A-214","Майкова Е.П.","От женщины В.Г. Бенедиктову","В сиянии божественного света","СО",1840,"Т. 3","Кн. 1","11-12","","Е.М."
"1637","../../data/corpus1835/periodicals/per_raw//P_734.txt","P_734","","Б.Б.","Стремление","Минуты есть: душа от жизни дольной","СО",1840,"Т. 3","Кн. 3","417-418","","Б.Б."
"1638","../../data/corpus1835/periodicals/per_raw//P_735.txt","P_735","","Б.Б.","Предведение","Да; есть какой-то мир иной","СО",1840,"Т. 3","Кн. 3","419-420","","Б.Б."
"1639","../../data/corpus1835/periodicals/per_raw//P_736.txt","P_736","","М. Строев","Василек","Мой лазоревый, прекрасный","СО",1840,"Т. 3","Кн. 4","589-590","","М. Строев"
"1640","../../data/corpus1835/periodicals/per_raw//P_737.txt","P_737","","Н.В.","Светлица","Есть заветная светлица","СО",1840,"Т. 3","Кн. 4","591-592","","Н.В."
"1641","../../data/corpus1835/periodicals/per_raw//P_738.txt","P_738","A-142","Майков А.Н.","Венера медицейская","Невольницы мои младые","СО",1840,"Т. 5","Кн. 1","5-8","","А.М."
"1642","../../data/corpus1835/periodicals/per_raw//P_739.txt","P_739","A-144","Сорокин М.","Орел и курица","Подстреленный орел близ птичника хирел","СО",1840,"Т. 5","Кн. 1","9-10","","М. Сорокин"
"1643","../../data/corpus1835/periodicals/per_raw//P_74.txt","P_74","","Н. Гулевой","Смерть девицы","Плавал месяц величавый","БдЧ",1835,"Т. 13","","20-21","","Н. Гулевой"
"1644","../../data/corpus1835/periodicals/per_raw//P_740.txt","P_740","A-142","Майков А.Н.","Гнев божий","Ударьте в лютни и тимпаны","СО",1840,"Т. 5","Кн. 2","207-209","","А.М."
"1645","../../data/corpus1835/periodicals/per_raw//P_741.txt","P_741","","","Певец","Что тебе в награду дам","СО",1840,"Т. 5","Кн. 2","210-212","",""
"1646","../../data/corpus1835/periodicals/per_raw//P_742.txt","P_742","A-194","Дельвиг А.А.","Русская песня","Я вечор в саду младешенька гуляла","ОЗ",1839,"Т. 1","№ 1. Отд. 3","1","","Барон Дельвиг"
"1647","../../data/corpus1835/periodicals/per_raw//P_743.txt","P_743","A-11","Пушкин А.С.","В альбом","Долго сих листов заветных","ОЗ",1839,"Т. 1","№ 1. Отд. 3","2","","А. Пушкин"
"1648","../../data/corpus1835/periodicals/per_raw//P_744.txt","P_744","A-153","Ростопчина Е.П.","","Все день от дня грустнее мне, скучнее","ОЗ",1839,"Т. 1","№ 1. Отд. 3","71-72","Отрывки из поэмы","Гр-ня Е. Р-на"
"1649","../../data/corpus1835/periodicals/per_raw//P_745.txt","P_745","A-153","Ростопчина Е.П.","","Бывают дни; не знаю почему","ОЗ",1839,"Т. 1","№ 1. Отд. 3","72-73","Отрывки из поэмы","Гр-ня Е. Р-на"
"1650","../../data/corpus1835/periodicals/per_raw//P_746.txt","P_746","A-18","Бенедиктов В.Г.","Италия","Есть дивный край!… Художник внемлет","ОЗ",1839,"Т. 1","№ 1. Отд. 3","85-86","","В. Бенедиктов"
"1651","../../data/corpus1835/periodicals/per_raw//P_747.txt","P_747","A-7","Кольцов А.В.","Измена суженой","Жарко в небе солнце летнее","ОЗ",1839,"Т. 1","№ 1. Отд. 3","87","","А. Кольцов"
"1652","../../data/corpus1835/periodicals/per_raw//P_748.txt","P_748","A-114","Лермонтов М.Ю.","Дума","Печально я гляжу на наше поколенье","ОЗ",1839,"Т. 1","№ 1. Отд. 3","148-149","","М. Лермонтов"
"1653","../../data/corpus1835/periodicals/per_raw//P_749.txt","P_749","A-167","Туманский В.И.","Отрады недуга","От всех тревог мирских украдкой","ОЗ",1839,"Т. 1","№ 1. Отд. 3","176","","В. Туманский"
"1654","../../data/corpus1835/periodicals/per_raw//P_75.txt","P_75","A-145","Гогниев И.Е.","Разбитие Сеннахерима","Как волк на добычу нахлынул вдруг он","БдЧ",1835,"Т. 13","","21-22","Из Байрона","И. Гогниев"
"1655","../../data/corpus1835/periodicals/per_raw//P_750.txt","P_750","A-2","Баратынский Е.А.","","Толпе - стогласный день приветен; но страшна","ОЗ",1839,"Т. 2","№ 2. Отд. 3","1","","Е. Баратынский"
"1656","../../data/corpus1835/periodicals/per_raw//P_751.txt","P_751","A-18","Бенедиктов В.Г.","Обновление","Когда тяжелый, душный день","ОЗ",1839,"Т. 2","№ 2. Отд. 3","139-140","","В. Бенедиктов"
"1657","../../data/corpus1835/periodicals/per_raw//P_752.txt","P_752","A-163","Гребенка Е.П.","Признание","Порою я мрачен, печален, угрюмый","ОЗ",1839,"Т. 2","№ 2. Отд. 3","140-141","","Е. Гребенка"
"1658","../../data/corpus1835/periodicals/per_raw//P_753.txt","P_753","A-201","Филимонов В.С.","Поэзия женщины","Вы радость, горе ли здесь пьете полной чашей","ОЗ",1839,"Т. 2","№ 2. Отд. 3","142","","В. Филимонов"
"1659","../../data/corpus1835/periodicals/per_raw//P_754.txt","P_754","A-114","Лермонтов М.Ю.","Поэт","Отделкой золотой блистает мой книжал","ОЗ",1839,"Т. 2","№ 2. Отд. 3","163-164","","М. Лермонтов"
"1660","../../data/corpus1835/periodicals/per_raw//P_755.txt","P_755","A-153","Ростопчина Е.П.","Князю В.Ф. Одоевскому, при посылке ему приношения в пользу Детских Приютов","У наших бабушек обычай был старинный","ОЗ",1839,"Т. 2","№ 3. Отд. 3","165","","Гр-ня Е. Р-на"
"1661","../../data/corpus1835/periodicals/per_raw//P_756.txt","P_756","A-18","Бенедиктов В.Г.","Слезы и звуки","О дева! покровом завистливой мглы","ОЗ",1839,"Т. 2","№ 3. Отд. 3","166","","В. Бенедиктов"
"1662","../../data/corpus1835/periodicals/per_raw//P_757.txt","P_757","A-163","Гребенка Е.П.","Кукушка, Украинская мелодия","Уже вечереет. Над дальним закатом","ОЗ",1839,"Т. 2","№ 3. Отд. 3","213-214","Брату Л.Н. Свечке","Е. Гребенка"
"1663","../../data/corpus1835/periodicals/per_raw//P_758.txt","P_758","A-250","Корсаков П.А.","Рыбка","Ты зачем, малютка-рыбка","ОЗ",1839,"Т. 2","№ 3. Отд. 3","214-215","Иносказание И. Катса (Перевод с голландского)","П. Корсаков"
"1664","../../data/corpus1835/periodicals/per_raw//P_759.txt","P_759","A-167","Туманский В.И.","Люди и судьба","Со всех концов земли, как смутный пар с полей","ОЗ",1839,"Т. 2","№ 3. Отд. 3","274-275","","В. Туманский"
"1665","../../data/corpus1835/periodicals/per_raw//P_76.txt","P_76","A-15","Тимофеев А.В.","Мысль","Под сводами черной, туманной пещеры","БдЧ",1835,"Т. 13","","161-162","","Тимофеев"
"1666","../../data/corpus1835/periodicals/per_raw//P_760.txt","P_760","A-7","Кольцов А.В.","Последний поцалуй","Обойми, поцалуй","ОЗ",1839,"Т. 2","№ 3. Отд. 3","275-276","","А. Кольцов"
"1667","../../data/corpus1835/periodicals/per_raw//P_761.txt","P_761","A-153","Ростопчина Е.П.","","Мы здесь; я видела хваленую столицу","ОЗ",1839,"Т. 3","№ 4. Отд. 3","1-2","Отрывок из поэмы “Существенность и Вдохновение, или Жизнь Девушки”","Гр-ня Е. Р-на"
"1668","../../data/corpus1835/periodicals/per_raw//P_762.txt","P_762","A-153","Ростопчина Е.П.","","Я не забыла, Сара, обещанья","ОЗ",1839,"Т. 3","№ 4. Отд. 3","2-8","Отрывок из поэмы “Существенность и Вдохновение, или Жизнь Девушки”","Гр-ня Е. Р-на"
"1669","../../data/corpus1835/periodicals/per_raw//P_763.txt","P_763","A-161","Айбулат К.М.","Адриатика","Страна любви, страна мечтаний","ОЗ",1839,"Т. 3","№ 5. Отд. 3","97-98","","К. Айбулат"
"1670","../../data/corpus1835/periodicals/per_raw//P_764.txt","P_764","A-182","Карамзин А.Н.","Погоня за счастьем","Однажды посмотрело","ОЗ",1839,"Т. 3","№ 5. Отд. 3","98-99","","Александр Карамзин"
"1671","../../data/corpus1835/periodicals/per_raw//P_765.txt","P_765","A-50","Якубович Л.А.","Проявление мысли","Был ранний час утра. Густо висели на небе","ОЗ",1839,"Т. 3","№ 5. Отд. 3","100","","Л. Якубович"
"1672","../../data/corpus1835/periodicals/per_raw//P_766.txt","P_766","A-114","Лермонтов М.Ю.","Русалка","Русалка плыла по реке голубой","ОЗ",1839,"Т. 3","№ 5. Отд. 3","131-132","","М. Лермонтов"
"1673","../../data/corpus1835/periodicals/per_raw//P_767.txt","P_767","A-169","Павлова К.К.","Неизвестному поэту","Да, возвратись в приют свой скудный","ОЗ",1839,"Т. 3","№ 5. Отд. 3","133","","-ва-"
"1674","../../data/corpus1835/periodicals/per_raw//P_768.txt","P_768","A-187","Хомяков А.С.","Ему же","Не верь, что хладными сердцами","ОЗ",1839,"Т. 3","№ 5. Отд. 3","134-135","","А. Хомяков"
"1675","../../data/corpus1835/periodicals/per_raw//P_769.txt","P_769","A-169","Павлова К.К.","Клятва Мойны","Вот клятва Мойны молодой","ОЗ",1839,"Т. 3","№ 5. Отд. 3","246-247","Шотландская баллада Вальтера Скотта","-ва-"
"1676","../../data/corpus1835/periodicals/per_raw//P_77.txt","P_77","A-233","Ростовская М.Ф.","Молитва","Источник света и блаженства","БдЧ",1835,"Т. 13","","162-163","","М-я Л-ва"
"1677","../../data/corpus1835/periodicals/per_raw//P_770.txt","P_770","A-169","Павлова К.К.","Гленара","О, слышите ли вы тот напев гробовой","ОЗ",1839,"Т. 3","№ 5. Отд. 3","247-248","Шотландская баллада Камбеля","-ва-"
"1678","../../data/corpus1835/periodicals/per_raw//P_771.txt","P_771","A-169","Павлова К.К.","Пойми любовь","Пойми любовь! Ищи во взорах милой","ОЗ",1839,"Т. 3","№ 5. Отд. 3","249","С немецкого, из Рюкерта","-ва-"
"1679","../../data/corpus1835/periodicals/per_raw//P_772.txt","P_772","A-51","Стромилов С.И.","Дагестанская ночь","Над горами Дагестана","ОЗ",1839,"Т. 3","№ 5. Отд. 3","250-251","","С. Стромилов"
"1680","../../data/corpus1835/periodicals/per_raw//P_773.txt","P_773","A-164","Мейстер И.","Сонет","Есть на земле могучий чародей","ОЗ",1839,"Т. 3","№ 5. Отд. 3","251","","Мейстер"
"1681","../../data/corpus1835/periodicals/per_raw//P_774.txt","P_774","A-161","Айбулат К.М.","Нищий","На распутьи старец бедный","ОЗ",1839,"Т. 3","№ 5. Отд. 3","252","","К. Айбулат"
"1682","../../data/corpus1835/periodicals/per_raw//P_775.txt","P_775","A-114","Лермонтов М.Ю.","Ветка палестины","Скажи мне, ветка Палестины","ОЗ",1839,"Т. 3","№ 5. Отд. 3","275-276","","М. Лермонтов"
"1683","../../data/corpus1835/periodicals/per_raw//P_776.txt","P_776","A-153","Ростопчина Е.П.","Сломанный дом","Оно разрушено, - смиренное жилище","ОЗ",1839,"Т. 3","№ 5. Отд. 3","276-277","","Гр-ня Е. Р-на"
"1684","../../data/corpus1835/periodicals/per_raw//P_777.txt","P_777","A-114","Лермонтов М.Ю.","Не верь себе","Не верь, не верь себе, мечтатель молодой","ОЗ",1839,"Т. 3","№ 5. Отд. 3","277-279","","М. Лермонтов"
"1685","../../data/corpus1835/periodicals/per_raw//P_778.txt","P_778","A-217","Бек И.А.","Встреча","Когда в дарах ничтожных жизни","МН",1836,"Ч. 7","Июнь. Кн. 1","355-356","","И. Бек"
"1686","../../data/corpus1835/periodicals/per_raw//P_779.txt","P_779","A-217","Бек И.А.","К.***","О вероломный друг! забытая любовь","МН",1836,"Ч. 7","Июнь. Кн. 2","502-503","","И. Бек"
"1687","../../data/corpus1835/periodicals/per_raw//P_78.txt","P_78","A-143","Ершов П.П.","Семейство роз","Видали ль вы в долине сокровенной","БдЧ",1835,"Т. 13","","163-168","","П. Ершов"
"1688","../../data/corpus1835/periodicals/per_raw//P_780.txt","P_780","A-228","Голицын М.Г.","Степь","Тесна долина мне и душен мрачный бор","МН",1836,"Ч. 7","Июнь. Кн. 2","539-540","","К. Мих. Голицын"
"1689","../../data/corpus1835/periodicals/per_raw//P_781.txt","P_781","","","Синонимы: Гостиная - салон","Недоумением напрасно ты смущен","МН",1836,"Ч. 7","Июнь. Кн. 2","541","",""
"1690","../../data/corpus1835/periodicals/per_raw//P_788.txt","P_788","A-227","Волконская З.А.","Четыре ангела","Четыре Ангела на свете","МН",1836,"Ч. 8","Июль. Кн. 1","116-117","Сыну и другу","Княгиня Зинаида Волконская"
"1691","../../data/corpus1835/periodicals/per_raw//P_79.txt","P_79","A-15","Тимофеев А.В.","Песня на новый год","Чу, двенадцать!.. Схоронили","БдЧ",1836,"Т. 14","","5-6","","Тимофеев"
"1692","../../data/corpus1835/periodicals/per_raw//P_798.txt","P_798","A-168","Розен Е.Ф.","Чувства на море","Ветер по морю играет","ПРиВЕТ",1840,"Ч. 1","","129-130","","Барон Розен"
"1693","../../data/corpus1835/periodicals/per_raw//P_799.txt","P_799","A-244","Цыганов Н.Ф.","Последняя русская песня Н. Цыганова","Залетная кукушечка","ПРиВЕТ",1840,"Ч. 1","","130","","Н. Цыганов"
"1694","../../data/corpus1835/periodicals/per_raw//P_8.txt","P_8","A-74","Марков М.А.","Русский царь","Достигнула Европа цели","БдЧ",1835,"Т.8. Отд. 1","","5-8","","М. Марков"
"1695","../../data/corpus1835/periodicals/per_raw//P_80.txt","P_80","A-140","Грибоедов А.С.","Восток","Из заволжья, из родного края","БдЧ",1836,"Т. 14","","6-8","","А. Грибоедов"
"1696","../../data/corpus1835/periodicals/per_raw//P_800.txt","P_800","A-163","Гребенка Е.П.","Малиновка","Люблю я, малиновка, песню твою","ПРиВЕТ",1840,"Ч. 1","","130-131","","Е. Гребенка"
"1697","../../data/corpus1835/periodicals/per_raw//P_801.txt","P_801","A-77","Сушков Д.П.","Красавица","Умильная, прелестная головка","ПРиВЕТ",1840,"Ч. 1","","131","","Д. Сушков"
"1698","../../data/corpus1835/periodicals/per_raw//P_802.txt","P_802","A-146","Кони Ф.А.","Синьор и плебеянка","Мантилью скинь. Покров ревнивый","ПРиВЕТ",1840,"Ч. 1","","131","","Федор Кони"
"1699","../../data/corpus1835/periodicals/per_raw//P_803.txt","P_803","A-115","Некрасов Н.А.","Провинциальный подъячий в Петербурге","Ох, времечко! Скорехонько","ПРиВЕТ",1840,"Ч. 1","","132","","Феоклист Боб"
"1700","../../data/corpus1835/periodicals/per_raw//P_804.txt","P_804","A-153","Ростопчина Е.П.","Цыганский табор","Дика гармония пол-дикого народа","ПРиВЕТ",1840,"Ч. 1","","103","","Грф. Р-на"
"1701","../../data/corpus1835/periodicals/per_raw//P_805.txt","P_805","A-18","Бенедиктов В.Г.","Из Виктора Гюго","Порой, когда все спит, восторженный вплоне","ПРиВЕТ",1840,"Ч. 1","","103","","В. Бенедиктов"
"1702","../../data/corpus1835/periodicals/per_raw//P_806.txt","P_806","A-224","Великопольский И.Е.","Русская песня","Ягодка, ягодка","ПРиВЕТ",1840,"Ч. 1","","103","","Ивельев"
"1703","../../data/corpus1835/periodicals/per_raw//P_807.txt","P_807","A-173","Башуцкий А.","Колыбельная песня Пантеону","Баю, баюшки-баю","ПРиВЕТ",1840,"Ч. 1","","104","","А. Башуцкий"
"1704","../../data/corpus1835/periodicals/per_raw//P_808.txt","P_808","A-115","Некрасов Н.А.","Мелодия","Есть страна на севере, сердцу драгоценная","ПРиВЕТ",1840,"Ч. 1","","104","К. А. Д.","Н. Некрасов"
"1705","../../data/corpus1835/periodicals/per_raw//P_809.txt","P_809","A-115","Некрасов Н.А.","Провинциальный подъячий в Петербурге","Хоть друг я аккуратности","ПРиВЕТ",1840,"Ч. 1","","105-106","Снова - здорово!","Феоклист Боб"
"1706","../../data/corpus1835/periodicals/per_raw//P_81.txt","P_81","A-193","Александров Б.","Бедняк","Я в мутный жизненный поток","БдЧ",1836,"Т. 14","","8-11","","Б. Александров"
"1707","../../data/corpus1835/periodicals/per_raw//P_810.txt","P_810","","","Наш век","Свет похож на торг, где вечно","ПРиВЕТ",1840,"Ч. 1","","106-107","",""
"1708","../../data/corpus1835/periodicals/per_raw//P_811.txt","P_811","A-146","Кони Ф.А.","Карета","Поглядишь, на белом свете","ПРиВЕТ",1840,"Ч. 1","","107","","Ф. Кони"
